,Komentar,label,truncated_label,sentiment,score
1056,marketplace guru wkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwwkwkwkwkwkwkwkwkwwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkkwkwkwkwwkwkwkkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkwkkwkwkwkwkwkkwkwwkkwkwkwkwkwkwk,POSITIVE,b marketplace guru,"[{'label': 'POSITIVE', 'score': 0.9690628051757812}]",0.9690628051757812
1057,marketplace guru i perkoro opo meneh yallahhhhhhhh,NEGATIVE,b marketplace guru i perkoro or mene yallahhhhhhhhhh,"[{'label': 'NEGATIVE', 'score': 0.9482579231262207}]",0.9482579231262207
1058,kenapa sih gak di ringanin aja untuk calon guru yang ingin bekerja di sekolahsekolah ini menurut aku ribet segala di buat rekrut guru via marketplace dikira nya guru itu barang dagangan sorry,NEGATIVE,b why don t you make it easier for prospective teachers who want to work in these schools in my opinion it s complicated to recruit teachers via the marketplace I think teachers are merchandise sorry,"[{'label': 'NEGATIVE', 'score': 0.9995404481887817}]",0.9995404481887817
1059,yaallah marketplace guru apalagi anjjj,NEGATIVE,b yaallah marketplace teachers let alone anjjj,"[{'label': 'NEGATIVE', 'score': 0.9895059466362}]",0.9895059466362
1060,lagi rame nih masalah marketplace guru,NEGATIVE,b is this bustling with teacher marketplace problems,"[{'label': 'NEGATIVE', 'score': 0.9827036261558533}]",0.9827036261558533
1061,marketplace guru wkw lulus nunggu di co dan jan lupa bintang  nya kk,POSITIVE,b marketplace teacher wkw pass waiting at co and don t forget the stars kk,"[{'label': 'POSITIVE', 'score': 0.625610888004303}]",0.625610888004303
1062,udah ovt karna skripsi malah tiktok isinya tntg marketplace guru paling bener gausa buka tiktok emang wkwkw,NEGATIVE,b already ovt because the thesis instead tiktok the content about the teacher s marketplace really can t open tiktok really wkwkw,"[{'label': 'NEGATIVE', 'score': 0.9993882179260254}]",0.9993882179260254
1063,marketplace guru hah,POSITIVE,b marketplace guru hah,"[{'label': 'POSITIVE', 'score': 0.6303783059120178}]",0.6303783059120178
1064,fyp w isinya marketplace guru jadi pendidik di negara ini awikwok bgt ya,NEGATIVE,b fyp w the contents of the marketplace for teachers to become educators in this country are really awikwok huh,"[{'label': 'NEGATIVE', 'score': 0.9951890707015991}]",0.9951890707015991
1065,marketplace utk guru sbg org awam setuju sih semua lini mmg harus bersaing scr kompetitif by system mari kita singkirkan katalisator yg tdk formal dlm bidang apapun sebuah inovasi yg harusnya menginisiasi seluruh bidang termasuk politik korporasi dan tentunya birokrasi,POSITIVE,b marketplace for teachers as ordinary people agree that all lines really have to compete competitively by the system let s get rid of informal catalysts in any field an innovation that should initiate all fields including corporate politics and of course bureaucracy,"[{'label': 'POSITIVE', 'score': 0.6966767311096191}]",0.6966767311096191
1066,jadi intinya yg aku paham mah guru yang diambil harus dari marketplace dan market place itu tempat guru yang udah lulus ppg prajab dan pk,NEGATIVE,b so basically what I understand is that teachers who are taken must be from marketplaces and market places where teachers have passed PPG Prajab and PK,"[{'label': 'NEGATIVE', 'score': 0.9930196404457092}]",0.9930196404457092
1067,kalo menteri pendidikannya dari gojek ya gini ada ada aja guru marketplace bgst udah cukup lah paylater untuk guru honorer bangsat,NEGATIVE,b if the minister of education is from GoJek then there are teachers the marketplace is great the paylater is enough for honorary teachers you bastard,"[{'label': 'NEGATIVE', 'score': 0.9974416494369507}]",0.9974416494369507
1068,siapa yang ke trigger gara statement nadiem makarim tentang marketplace guru itu saya bang sayaa,NEGATIVE,b who was triggered because of Nadiem Makarim s statement about the guru marketplace it s me bro,"[{'label': 'NEGATIVE', 'score': 0.9749169945716858}]",0.9749169945716858
1069,beberapa tahun lagi lulus bakal banyak persaingan yg tinggi bakal terjadi soalnya sekarang ada  marketplace guru  perekrutan oleh sekolah  penempatan formasi yang kurang peminat no  menghawatirkan klo ada yg punya orang dalam pimpinan aouto ketrima,NEGATIVE,in a few more years graduating there will be a lot of high competition will occur because now there is a teacher recruitment marketplace by schools that are less interested in formation placement no worry if someone has someone in the leadership aouto ketrima,"[{'label': 'NEGATIVE', 'score': 0.9935804605484009}]",0.9935804605484009
1070,ya allah baru ambil jurusan pendidikan malah muncul marketplace guru,NEGATIVE,b ya allah just majoring in education a marketplace for teachers appears,"[{'label': 'NEGATIVE', 'score': 0.9798939824104309}]",0.9798939824104309
1071,gimana pejuang spd guru di marketplace kan tok lanjut ra studimu wkwkwk,NEGATIVE,how about spd teachers in the marketplace right tok continue your studies wkwkwk,"[{'label': 'NEGATIVE', 'score': 0.9784191846847534}]",0.9784191846847534
1072,cari barang di marketplace  cari guru di marketplace,NEGATIVE,b search for goods on the marketplace look for teachers on the marketplace,"[{'label': 'NEGATIVE', 'score': 0.9942193031311035}]",0.9942193031311035
1073,gaisss ada yg minatt buat bahas berita terbaru soal  marketplace guru lagi pengen bahas bahas,NEGATIVE,bugis there are those who are interested in discussing the latest news about the teacher s marketplace again want to discuss it,"[{'label': 'NEGATIVE', 'score': 0.9928096532821655}]",0.9928096532821655
1074,dah simulasi jdi guru kok malah ad marketplace guru ,NEGATIVE,surgery simulation to become a teacher how come there is a marketplace for teachers,"[{'label': 'NEGATIVE', 'score': 0.9880793690681458}]",0.9880793690681458
1075,skripsian lagi capek capenya malah ada berita marketplace guru,NEGATIVE,b the thesis is tired and tired there is even news on the teacher s marketplace,"[{'label': 'NEGATIVE', 'score': 0.9993706345558167}]",0.9993706345558167
1076,gara marketplace guru jadi mikir masa depan gue gimana ya yang udah lulus tapi blm terdaftar di dapodik dan blm ppg juga mau ikutan ppg katanya gratis tp untuk menunjang kehidupan sehari gimana kalo ppg otomatis ga kerja trus ga dapet uang tiap hari mkn ap,NEGATIVE,because of the teacher marketplace I think about my future what if I ve graduated but haven t registered at Dapodik yet and don t even want PPG to join PPG,"[{'label': 'NEGATIVE', 'score': 0.9964027404785156}]",0.9964027404785156
1077,lagi rame marketplace guru mana kuliah ngambil pendidikan belum selesai kuliah udah ditanya nanti kalau sudah selesai kerjanya jadi apa jadi guru,NEGATIVE,b the marketplace is crowded where teachers go to college to take education haven t finished college I ve been asked later when I finish work what should I become a teacher,"[{'label': 'NEGATIVE', 'score': 0.9977657794952393}]",0.9977657794952393
1078,marketplace guru  guru jaman now di checkout aneh aja njir kementrian ,NEGATIVE,the marketplace for today s teachers at checkout is weird the ministry s,"[{'label': 'NEGATIVE', 'score': 0.9981484413146973}]",0.9981484413146973
1079,lg rame soal marketplace guru rada bersyukur memutuskan buat ga jadi guru pdhl dri jurusan pendidikan krn ngerasa sistemnya gajelas dan sering ga dihargain jd milih buat linjur aja cari kerjanya smg pemerintah dan org kemendikbud cepet sehat ya semangat tmnku yg jd guru,POSITIVE,it s been crowded about the marketplace teachers are rather grateful for deciding not to become teachers even though they re majoring in education because they feel the system is unclear and often not appreciated so they choose to just go looking for work hopefully the government and the Ministry of Education and Culture will get well soon cheers up my friend who is a teacher,"[{'label': 'POSITIVE', 'score': 0.9962335228919983}]",0.9962335228919983
1080,ga sabar nunggu marketplace guru diluncurkan kudu siapin foto terbaik biar menarik pembeli,NEGATIVE,b can t wait for guru marketplace to be launched must prepare the best photos to attract buyers,"[{'label': 'NEGATIVE', 'score': 0.8367750644683838}]",0.8367750644683838
1081,marketplace guru apalagi siii iniiiknpa kesannya guru spt barang dagangan,NEGATIVE,What s more teachers marketplaces give the impression that teachers are like merchandise,"[{'label': 'NEGATIVE', 'score': 0.9893128275871277}]",0.9893128275871277
1082,fyp isinya marketplace guru semua,POSITIVE,b fyp contains all guru marketplaces,"[{'label': 'POSITIVE', 'score': 0.902384340763092}]",0.902384340763092
1083,beda konsenpnya kak jobstreet itukan yang menyediakan perusahaan bukan orang nya terkait marketplace guru itu sebaliknya,NEGATIVE,b the concept is different sis Jobstreet it s the one who provides the company not the person regarding the teacher s marketplace it s the other way around,"[{'label': 'NEGATIVE', 'score': 0.9877908229827881}]",0.9877908229827881
1084,aku yang masih ngejar gelar spd eh sekarang rame masalah marketplace guru,NEGATIVE,B I m still pursuing a degree but now it s crowded with teacher marketplace problems,"[{'label': 'NEGATIVE', 'score': 0.998752236366272}]",0.998752236366272
1085,maybe ten years or five years from now if this is followed up by the government maybe there will be a live tiktok until heshe say cek keranjang kuning pray for guru dan marketplace guru yang di suarakan oleh menteri pendidikan tidak terjadi   ,NEGATIVE,b maybe ten years or five years from now if this is followed up by the government maybe there will be a live tiktok until heshe says check the yellow basket pray for teachers and the teacher s marketplace voiced by the minister of education doesn t happen,"[{'label': 'NEGATIVE', 'score': 0.998708963394165}]",0.998708963394165
1086,mendikbudristek nadiem makarim usulkan marketplace guru kontroversi muncul ,NEGATIVE,Mendikbudristek Nadiem Makarim Proposes Controversy for Teacher Marketplace,"[{'label': 'NEGATIVE', 'score': 0.8741220831871033}]",0.8741220831871033
1087,pro amp kontra marketplace guru gw sih yea nyatanya tenaga pendidik byk yg tdk terdidikentah itu etika maupun tanggungjawbnya kasus guru ngelecehin siswanya juga ad toh ini akan menyeleksi guru yg emng berkompeten buknkah ini akan meningkatkn kualiats tenaga pendidik,NEGATIVE,b pros cons of my teacher marketplace yes in fact many teaching staff are not educated It s clear that ethics and responsibility are cases where teachers abuse their students Anyway this will select teachers who are really competent won t this improve the quality of the teaching staff,"[{'label': 'NEGATIVE', 'score': 0.9943242073059082}]",0.9943242073059082
1088,marketplace buat guru lol dipikir kita barang kali ya sama pak mentri udah dong pak bercandanya makin gk ada harga dirinya ini kalo paket marketplace dicheckout segala macem trs ada bahasa gk laku krn kepala sekolahnya lebih milih yg di checkout kerabatnya doang,NEGATIVE,b marketplace for teachers lol I think maybe we and the minister have already joked sir the joke is getting more self esteem if the marketplace package is checked out all kinds of things then there s language it doesn t work because the school principal prefers to check out only his relatives,"[{'label': 'NEGATIVE', 'score': 0.9994803071022034}]",0.9994803071022034
1089,dari yang aku tangkep konsep marketplace guru ini mirip linkedin tapi khusus guru pihak sekolah bisa melakukan perekrutan guru melalui marketplace guru ini tapi yang bisa direkrut hanya guru yang sudah ppg atau guru yang tergolong ke dalam pppk,NEGATIVE,b from what I caught the concept of the teacher marketplace is similar to linkedin but specifically for teachers the school can recruit teachers through this teacher marketplace but only teachers who are already PPG or teachers who belong to PPPK can be recruited,"[{'label': 'NEGATIVE', 'score': 0.979514479637146}]",0.979514479637146
1090,stress ga si dimana mana isinya marketplace guru wkwkwk,NEGATIVE,b stress or not where is the teacher s marketplace wkwkwk,"[{'label': 'NEGATIVE', 'score': 0.9984906911849976}]",0.9984906911849976
1091,wht do u think about marketplace guru,NEGATIVE,b wht do u think about marketplace guru,"[{'label': 'NEGATIVE', 'score': 0.9247032403945923}]",0.9247032403945923
1092,agar kehidupan guru bisa sedikit lebih disejahterakan penerapan marketplace guru akan mengakibatkan beberapa variabel tetapi tidak tahu variabel yang akan menguntungkan atau merugikan yang lebih unggul nantinya para guru dan calon guru hanya tidak ingin,NEGATIVE,b so that teachers lives can be a little more prosperous implementing the teacher marketplace will result in several variables but don t know which variables will be profitable or detrimental which will be superior later teachers and prospective teachers just don t want to,"[{'label': 'NEGATIVE', 'score': 0.9993653893470764}]",0.9993653893470764
